g_m,energy,latency,w_a,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
1.9000000000000008,0.599047,0.00731363,52.8,80,2.796,21,56,104,1,1,5355511298,39869026,11109202,"[56, 224, 624, 1768]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 104, 104]"
2.000000000000001,0.6762999999999999,0.00751933,52.8,80,2.796,21,56,112,1,1,5961271652,43920916,11526340,"[56, 224, 672, 1792]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 112, 112]"
1.0,0.6821309999999999,0.0075623800000000005,31.6,120,2.196,25,48,48,1,1,5105465544,23716648,15032552,"[96, 288, 576, 1248]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
1.1,0.681742,0.00760088,31.6,120,2.196,25,48,48,1,1,5105465544,23716648,15032552,"[96, 288, 576, 1248]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
1.2000000000000002,0.677296,0.00762307,31.6,120,2.196,25,48,56,1,1,5090672652,23503788,14873084,"[96, 288, 560, 1232]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 56, 56]"
1.3000000000000003,0.634334,0.007542620000000001,31.6,120,2.196,25,48,56,1,1,5090672652,23503788,14873084,"[96, 288, 560, 1232]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 56, 56]"
1.4000000000000004,0.6405449999999999,0.00785667,31.6,120,2.196,25,48,64,1,1,5367550952,25318216,15043560,"[96, 288, 576, 1280]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 64, 64]"
1.5000000000000004,0.6483329999999999,0.007502900000000001,31.6,120,2.196,25,48,72,1,1,5477370480,25718800,15024296,"[96, 288, 576, 1224]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 72, 72]"
1.6000000000000005,0.648496,0.00751158,31.6,120,2.196,25,48,72,1,1,5477370480,25718800,15024296,"[96, 288, 576, 1224]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 72, 72]"
1.7000000000000006,0.622322,0.00721189,31.6,120,2.196,25,48,80,1,1,5473583292,25855068,14889596,"[96, 288, 560, 1280]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 80, 80]"
1.8000000000000007,0.684233,0.00736789,31.6,120,2.196,25,48,80,1,1,5473583292,25855068,14889596,"[96, 288, 560, 1280]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 80, 80]"
1.9000000000000008,0.677416,0.00786703,31.6,120,2.196,25,48,88,1,1,6120155302,29532902,15411958,"[96, 288, 616, 1232]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 88, 88]"
2.000000000000001,0.616401,0.007262719999999999,31.6,120,2.196,25,48,96,1,1,5863449288,27988264,15032552,"[96, 288, 576, 1248]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 96, 96]"
1.0,0.720342,0.00784232,56.9,64,2.763,23,56,56,1,1,3951424260,55668596,8864324,"[56, 168, 504, 1344]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
1.1,0.7202649999999999,0.00786257,56.9,64,2.763,23,56,56,1,1,3951424260,55668596,8864324,"[56, 168, 504, 1344]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
1.2000000000000002,0.6933819999999999,0.0091503,56.9,64,2.763,23,56,64,1,1,4097311998,57109038,8913022,"[56, 168, 512, 1344]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 64, 64]"
1.3000000000000003,0.756199,0.0099591,56.9,64,2.763,23,56,72,1,1,4229128620,59626268,8901044,"[56, 168, 504, 1368]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 72, 72]"
1.4000000000000004,0.759278,0.009964510000000001,56.9,64,2.763,23,56,72,1,1,4229128620,59626268,8901044,"[56, 168, 504, 1368]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 72, 72]"
1.5000000000000004,0.700057,0.0093426,56.9,64,2.763,23,56,80,1,1,4193540934,59565814,8742710,"[56, 168, 480, 1360]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 80, 80]"
1.6000000000000005,0.718302,0.009233100000000001,56.9,64,2.763,23,56,88,1,1,4441167594,59671130,8973698,"[56, 168, 528, 1320]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 88, 88]"
1.7000000000000006,0.715284,0.009188420000000001,56.9,64,2.763,23,56,88,1,1,4441167594,59671130,8973698,"[56, 168, 528, 1320]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 88, 88]"
1.8000000000000007,0.6816180000000001,0.00889733,56.9,64,2.763,23,56,96,1,1,4357624086,60881222,8718230,"[56, 168, 480, 1344]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 96, 96]"
1.9000000000000008,0.7400800000000001,0.00938397,56.9,64,2.763,23,56,104,1,1,4702918256,63933280,8973960,"[56, 168, 520, 1352]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 104, 104]"
2.000000000000001,0.693355,0.00894093,56.9,64,2.763,23,56,112,1,1,4393105710,62208094,8523438,"[56, 168, 448, 1344]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 112, 112]"
1.0,0.41707900000000003,0.00561574,26.4,80,2.295,24,96,96,1,1,3703698056,18277768,10165896,"[80, 192, 384, 960]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 96, 96]"
1.1,0.44322300000000003,0.005924039999999999,26.4,80,2.295,24,96,104,1,1,4006345890,19921938,10443154,"[80, 192, 416, 936]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 104, 104]"
1.2000000000000002,0.403372,0.0051397000000000005,26.4,80,2.295,24,96,112,1,1,3555428780,17866540,9755916,"[80, 192, 336, 1008]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 112, 112]"
1.3000000000000003,0.43142,0.0054703799999999995,26.4,80,2.295,24,96,120,1,1,3775708292,18821044,9949092,"[80, 192, 360, 960]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 120, 120]"
1.4000000000000004,0.414702,0.005575269999999999,26.4,80,2.295,24,96,128,1,1,4066309400,21097368,10197400,"[80, 192, 384, 1024]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 128, 128]"
1.5000000000000004,0.463603,0.0060136700000000005,26.4,80,2.295,24,96,144,1,1,4623286076,24311548,10623132,"[80, 192, 432, 1008]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 144, 144]"
1.6000000000000005,0.48174,0.00602486,26.4,80,2.295,24,96,152,1,1,4878317672,25025464,10792680,"[80, 192, 456, 912]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 152, 152]"
1.7000000000000006,0.40652499999999997,0.00503859,26.4,80,2.295,24,96,160,1,1,3846067752,19489704,9587752,"[80, 192, 320, 960]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 160, 160]"
1.8000000000000007,0.432815,0.00523527,26.4,80,2.295,24,96,168,1,1,4069895852,21253420,9755916,"[80, 192, 336, 1008]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 168, 168]"
1.9000000000000008,0.44537400000000005,0.005334139999999999,26.4,80,2.295,24,96,176,1,1,4211528100,21016452,9837444,"[80, 192, 352, 880]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 176, 176]"
2.000000000000001,0.442175,0.00561204,26.4,80,2.295,24,96,192,1,1,4695376520,24581512,10165896,"[80, 192, 384, 960]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 96, 192, 192]"
1.0,0.438472,0.00580957,45.8,56,2.35,23,40,40,1,1,1512688484,23241636,5414836,"[40, 120, 320, 720]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.1,0.428075,0.00557696,45.8,56,2.35,23,40,40,1,1,1512688484,23241636,5414836,"[40, 120, 320, 720]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.2000000000000002,0.435036,0.00661049,45.8,56,2.35,23,40,48,1,1,1608300572,24271292,5483948,"[40, 120, 336, 720]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.3000000000000003,0.433251,0.00670602,45.8,56,2.35,23,40,48,1,1,1608300572,24271292,5483948,"[40, 120, 336, 720]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.4000000000000004,0.448949,0.00726964,45.8,56,2.35,23,40,56,1,1,1687268764,25517372,5500932,"[40, 120, 336, 728]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.5000000000000004,0.444543,0.00719374,45.8,56,2.35,23,40,56,1,1,1687268764,25517372,5500932,"[40, 120, 336, 728]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.6000000000000005,0.43389999999999995,0.0067575000000000005,45.8,56,2.35,23,40,64,1,1,1657848932,24821668,5380868,"[40, 120, 320, 704]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.7000000000000006,0.436467,0.00681443,45.8,56,2.35,23,40,64,1,1,1657848932,24821668,5380868,"[40, 120, 320, 704]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.8000000000000007,0.42617200000000005,0.00684073,45.8,56,2.35,23,40,72,1,1,1677353972,26034548,5276612,"[40, 120, 288, 720]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
1.9000000000000008,0.424329,0.00692917,45.8,56,2.35,23,40,72,1,1,1677353972,26034548,5276612,"[40, 120, 288, 720]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
2.000000000000001,0.447442,0.00692002,45.8,56,2.35,23,40,80,1,1,1813274084,27302436,5414836,"[40, 120, 320, 720]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 80, 80]"
1.0,0.5306000000000001,0.00612013,42.0,96,2.483,21,72,72,1,1,4380439194,23417578,11238650,"[72, 216, 576, 1440]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
1.1,0.5539850000000001,0.00607994,42.0,96,2.483,21,72,72,1,1,4380439194,23417578,11238650,"[72, 216, 576, 1440]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
1.2000000000000002,0.537867,0.00603276,42.0,96,2.483,21,72,80,1,1,4363620566,23279398,11103542,"[72, 216, 560, 1440]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 80, 80]"
1.3000000000000003,0.539769,0.0064642400000000004,42.0,96,2.483,21,72,88,1,1,4928613988,26564532,11565412,"[72, 216, 616, 1408]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 88, 88]"
1.4000000000000004,0.532734,0.00610598,42.0,96,2.483,21,72,96,1,1,4712692122,25346026,11238650,"[72, 216, 576, 1440]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 96, 96]"
1.5000000000000004,0.5379769999999999,0.00633261,42.0,96,2.483,21,72,104,1,1,5253112182,28664262,11649478,"[72, 216, 624, 1456]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 104, 104]"
1.6000000000000005,0.5294930000000001,0.005954,42.0,96,2.483,21,72,112,1,1,4800159718,25891766,11109046,"[72, 216, 560, 1456]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 112, 112]"
1.7000000000000006,0.525161,0.00635436,42.0,96,2.483,21,72,120,1,1,5263023936,28588048,11441312,"[72, 216, 600, 1440]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 120, 120]"
1.8000000000000007,0.460393,0.0057471399999999995,42.0,96,2.483,21,72,128,1,1,4579715434,24327866,10687210,"[72, 216, 512, 1408]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 128, 128]"
1.9000000000000008,0.513808,0.00614871,42.0,96,2.483,21,72,136,1,1,4991675530,27169946,10987698,"[72, 216, 544, 1496]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 136, 136]"
2.000000000000001,0.5554840000000001,0.00613336,42.0,96,2.483,21,72,144,1,1,5377197978,29202922,11238650,"[72, 216, 576, 1440]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 144, 144]"
1.0,0.420894,0.0055079099999999995,36.6,80,2.19,20,120,120,1,1,2755816694,23605126,7237926,"[80, 120, 360, 840]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
1.1,0.397111,0.00543067,36.6,80,2.19,20,120,128,1,1,3012377402,26696090,7444794,"[80, 120, 384, 896]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 128, 128]"
1.2000000000000002,0.38025,0.0049264999999999995,36.6,80,2.19,20,120,144,1,1,2635772570,24177466,6825690,"[80, 120, 288, 864]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 144, 144]"
1.3000000000000003,0.40942500000000004,0.00510892,36.6,80,2.19,20,120,152,1,1,2835223274,26805162,6975178,"[80, 120, 304, 912]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 152, 152]"
1.4000000000000004,0.420576,0.00527332,36.6,80,2.19,20,120,168,1,1,3009330728,26445496,7091832,"[80, 120, 336, 840]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 168, 168]"
1.5000000000000004,0.431679,0.005336120000000001,36.6,80,2.19,20,120,176,1,1,3215778270,28910814,7232638,"[80, 120, 352, 880]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 176, 176]"
1.6000000000000005,0.403497,0.005271550000000001,36.6,80,2.19,20,120,192,1,1,3361719194,27324154,7305882,"[80, 120, 384, 768]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 192, 192]"
1.7000000000000006,0.42901100000000003,0.0055454400000000004,36.6,80,2.19,20,120,200,1,1,3571576054,29552406,7438006,"[80, 120, 400, 800]","[2, 3, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 200, 200]"
