w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
46.0,0.35604,0.00416332,48,2.858,17,32,32,1,1,1574119216,15700816,6393616,"[64, 128, 384, 1120]","[1, 3, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.374032,0.0042821199999999995,48,2.858,17,32,32,1,1,1633931464,18685480,6333384,"[64, 128, 384, 1120]","[1, 3, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.37362599999999996,0.0043796,48,2.858,17,32,32,1,1,1633931464,18685480,6333384,"[64, 128, 384, 1120]","[1, 3, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.38691000000000003,0.00429411,48,2.858,17,32,32,1,1,1693743712,21670144,6273152,"[64, 128, 384, 1120]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.349341,0.0045660499999999994,48,2.858,17,32,32,1,1,1693743712,21670144,6273152,"[64, 128, 384, 1120]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.386581,0.00458744,48,2.858,17,32,32,1,1,1753555960,24654808,6212920,"[64, 128, 384, 1120]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.37947699999999995,0.00469994,48,2.858,17,32,32,1,1,1753555960,24654808,6212920,"[64, 128, 384, 1120]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.40706400000000004,0.00445303,48,2.858,17,32,32,1,1,1753555960,24654808,6212920,"[64, 128, 384, 1120]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.42288400000000004,0.004827720000000001,48,2.858,17,32,32,1,1,1838321360,28042736,6077744,"[64, 128, 384, 1120]","[1, 2, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.39073,0.00490942,48,2.858,17,32,32,1,1,1838321360,28042736,6077744,"[64, 128, 384, 1120]","[1, 2, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.43801999999999996,0.0046703099999999996,48,2.858,17,32,32,1,1,1838321360,28042736,6077744,"[64, 128, 384, 1120]","[1, 2, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.419999,0.004625580000000001,48,2.858,17,32,32,1,1,1838321360,28042736,6077744,"[64, 128, 384, 1120]","[1, 2, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.435961,0.00481728,48,2.858,17,32,32,1,1,1898133608,31027400,6017512,"[64, 128, 384, 1120]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.41188600000000003,0.00496775,48,2.858,17,32,32,1,1,1898133608,31027400,6017512,"[64, 128, 384, 1120]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
24.0,0.40137599999999996,0.00522411,72,2.299,23,48,48,1,1,2632243488,11483776,10492352,"[96, 192, 384, 864]","[2, 6, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
26.0,0.43193400000000004,0.00580541,72,2.299,23,48,48,1,1,2602643136,15261472,10070432,"[96, 192, 384, 864]","[2, 5, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
28.0,0.46114,0.0060360100000000005,72,2.299,23,48,48,1,1,2604072216,16969912,9972248,"[96, 192, 384, 864]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
30.0,0.459749,0.00640311,72,2.299,23,48,48,1,1,2574471864,20747608,9550328,"[96, 192, 384, 864]","[2, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
32.0,0.472222,0.006573590000000001,72,2.299,23,48,48,1,1,2575900944,22456048,9452144,"[96, 192, 384, 864]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
34.0,0.491789,0.00683845,72,2.299,23,48,48,1,1,2577330024,24164488,9353960,"[96, 192, 384, 864]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
36.0,0.49697399999999997,0.007122600000000001,72,2.299,23,48,48,1,1,2544871512,24525304,9128408,"[96, 192, 384, 864]","[2, 3, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
38.0,0.49173300000000003,0.00689064,72,2.299,23,48,48,1,1,2481286440,26345032,8578760,"[96, 192, 384, 864]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
40.0,0.511272,0.007285389999999999,72,2.299,23,48,48,1,1,2482715520,28053472,8480576,"[96, 192, 384, 864]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
42.0,0.513235,0.007321589999999999,72,2.299,23,48,48,1,1,2482715520,28053472,8480576,"[96, 192, 384, 864]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
44.0,0.521203,0.00749355,72,2.299,23,48,48,1,1,2484144600,29761912,8382392,"[96, 192, 384, 864]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
46.0,0.532516,0.007669710000000001,72,2.299,23,48,48,1,1,2453115168,31831168,8058656,"[96, 192, 384, 864]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
48.0,0.533901,0.00770418,72,2.299,23,48,48,1,1,2453115168,31831168,8058656,"[96, 192, 384, 864]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
50.0,0.538468,0.0078122,72,2.299,23,48,48,1,1,2453115168,31831168,8058656,"[96, 192, 384, 864]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
52.0,0.5766950000000001,0.00803381,72,2.299,23,48,48,1,1,2454544248,33539608,7960472,"[96, 192, 384, 864]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
54.0,0.55822,0.008225429999999999,72,2.299,23,48,48,1,1,2454544248,33539608,7960472,"[96, 192, 384, 864]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
56.0,0.5489400000000001,0.00799888,72,2.299,23,48,48,1,1,2454544248,33539608,7960472,"[96, 192, 384, 864]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
32.0,0.79091,0.008216900000000001,144,2.092,25,40,40,1,1,6232059104,26121536,19436216,"[160, 320, 640, 1320]","[3, 7, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
34.0,0.8162269999999999,0.00850071,144,2.092,25,40,40,1,1,6085762154,30839546,18126426,"[160, 320, 640, 1320]","[2, 7, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
36.0,0.834978,0.00853069,144,2.092,25,40,40,1,1,6074747804,34421276,17944996,"[160, 320, 640, 1320]","[2, 7, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
38.0,0.8509779999999999,0.00869036,144,2.092,25,40,40,1,1,6018729054,38888526,17387646,"[160, 320, 640, 1320]","[2, 6, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
40.0,0.853414,0.0087554,144,2.092,25,40,40,1,1,6007714704,42470256,17206216,"[160, 320, 640, 1320]","[2, 6, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
42.0,0.866351,0.008895519999999999,144,2.092,25,40,40,1,1,5951695954,46937506,16648866,"[160, 320, 640, 1320]","[2, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
44.0,0.8992530000000001,0.00923824,144,2.092,25,40,40,1,1,5940681604,50519236,16467436,"[160, 320, 640, 1320]","[2, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
46.0,0.9148419999999999,0.00918924,144,2.092,25,40,40,1,1,5929667254,54100966,16286006,"[160, 320, 640, 1320]","[2, 5, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
48.0,0.8974,0.00902641,144,2.092,25,40,40,1,1,5918652904,57682696,16104576,"[160, 320, 640, 1320]","[2, 5, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
50.0,0.848822,0.00927863,144,2.092,25,40,40,1,1,5873648504,58568216,15728656,"[160, 320, 640, 1320]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
52.0,0.875169,0.00943773,144,2.092,25,40,40,1,1,5862634154,62149946,15547226,"[160, 320, 640, 1320]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
54.0,0.8593379999999999,0.00924503,144,2.092,25,40,40,1,1,5862634154,62149946,15547226,"[160, 320, 640, 1320]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
56.0,0.9315910000000001,0.00932868,144,2.092,25,40,40,1,1,5851619804,65731676,15365796,"[160, 320, 640, 1320]","[2, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
58.0,0.9271929999999999,0.009368660000000001,144,2.092,25,40,40,1,1,5851619804,65731676,15365796,"[160, 320, 640, 1320]","[2, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
60.0,0.939411,0.00941385,144,2.092,25,40,40,1,1,5795601054,70198926,14808446,"[160, 320, 640, 1320]","[2, 3, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
62.0,0.9510299999999999,0.00958047,144,2.092,25,40,40,1,1,5795601054,70198926,14808446,"[160, 320, 640, 1320]","[2, 3, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
64.0,0.954457,0.00952572,144,2.092,25,40,40,1,1,5784586704,73780656,14627016,"[160, 320, 640, 1320]","[2, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
66.0,0.9040349999999999,0.00961006,144,2.092,25,40,40,1,1,5694308504,74031416,13874576,"[160, 320, 640, 1320]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
68.0,0.887399,0.009382910000000001,144,2.092,25,40,40,1,1,5694308504,74031416,13874576,"[160, 320, 640, 1320]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
70.0,0.898496,0.00945176,144,2.092,25,40,40,1,1,5683294154,77613146,13693146,"[160, 320, 640, 1320]","[1, 4, 6, 14]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
72.0,0.909005,0.00959175,144,2.092,25,40,40,1,1,5683294154,77613146,13693146,"[160, 320, 640, 1320]","[1, 4, 6, 14]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
36.0,0.267747,0.0038047800000000002,48,2.743,17,32,32,1,1,1273556616,7963048,6312488,"[64, 128, 352, 992]","[1, 4, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
38.0,0.292613,0.00388704,48,2.743,17,32,32,1,1,1315984808,10302408,6252136,"[64, 128, 352, 992]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.303858,0.0039499900000000004,48,2.743,17,32,32,1,1,1358413000,12641768,6191784,"[64, 128, 352, 992]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.321947,0.00361911,48,2.743,17,32,32,1,1,1358413000,12641768,6191784,"[64, 128, 352, 992]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.345745,0.00380097,48,2.743,17,32,32,1,1,1414743808,15316064,6037632,"[64, 128, 352, 992]","[1, 3, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.327369,0.00427823,48,2.743,17,32,32,1,1,1457172000,17655424,5977280,"[64, 128, 352, 992]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.36156900000000003,0.00403092,48,2.743,17,32,32,1,1,1457172000,17655424,5977280,"[64, 128, 352, 992]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.3525,0.00420425,48,2.743,17,32,32,1,1,1457172000,17655424,5977280,"[64, 128, 352, 992]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.37050900000000003,0.00437035,48,2.743,17,32,32,1,1,1499600192,19994784,5916928,"[64, 128, 352, 992]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.372387,0.004183340000000001,48,2.743,17,32,32,1,1,1499600192,19994784,5916928,"[64, 128, 352, 992]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.341841,0.004392109999999999,48,2.743,17,32,32,1,1,1542028384,22334144,5856576,"[64, 128, 352, 992]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.387365,0.00438165,48,2.743,17,32,32,1,1,1555931000,22669080,5762776,"[64, 128, 352, 992]","[1, 2, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.38960199999999995,0.00454474,48,2.743,17,32,32,1,1,1555931000,22669080,5762776,"[64, 128, 352, 992]","[1, 2, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.384668,0.00450406,48,2.743,17,32,32,1,1,1598359192,25008440,5702424,"[64, 128, 352, 992]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.37080799999999997,0.00464952,48,2.743,17,32,32,1,1,1598359192,25008440,5702424,"[64, 128, 352, 992]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.39874200000000004,0.00444315,48,2.743,17,32,32,1,1,1598359192,25008440,5702424,"[64, 128, 352, 992]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.38292000000000004,0.00445194,48,2.743,17,32,32,1,1,1598359192,25008440,5702424,"[64, 128, 352, 992]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.39149700000000004,0.00466703,48,2.743,17,32,32,1,1,1640787384,27347800,5642072,"[64, 128, 352, 992]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.389294,0.00464799,48,2.743,17,32,32,1,1,1640787384,27347800,5642072,"[64, 128, 352, 992]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.546307,0.006481,96,2.509,21,40,40,1,1,3935502874,22269466,12077386,"[80, 240, 600, 1520]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
46.0,0.5997809999999999,0.00662905,96,2.509,21,40,40,1,1,4006255224,27483336,11949176,"[80, 240, 600, 1520]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
48.0,0.597352,0.0068981599999999995,96,2.509,21,40,40,1,1,4102560824,33585416,11609736,"[80, 240, 600, 1520]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
50.0,0.5850510000000001,0.00668701,96,2.509,21,40,40,1,1,4102560824,33585416,11609736,"[80, 240, 600, 1520]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
52.0,0.607659,0.00685943,96,2.509,21,40,40,1,1,4173313174,38799286,11481526,"[80, 240, 600, 1520]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
54.0,0.653261,0.007021690000000001,96,2.509,21,40,40,1,1,4244065524,44013156,11353316,"[80, 240, 600, 1520]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
56.0,0.627672,0.00695623,96,2.509,21,40,40,1,1,4244065524,44013156,11353316,"[80, 240, 600, 1520]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
58.0,0.6582910000000001,0.0072624199999999995,96,2.509,21,40,40,1,1,4367993724,50301996,10825916,"[80, 240, 600, 1520]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
60.0,0.66053,0.0073406700000000005,96,2.509,21,40,40,1,1,4367993724,50301996,10825916,"[80, 240, 600, 1520]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
62.0,0.690269,0.00739904,96,2.509,21,40,40,1,1,4438746074,55515866,10697706,"[80, 240, 600, 1520]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
64.0,0.6751670000000001,0.0073197,96,2.509,21,40,40,1,1,4438746074,55515866,10697706,"[80, 240, 600, 1520]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
66.0,0.6753429999999999,0.007344560000000001,96,2.509,21,40,40,1,1,4438746074,55515866,10697706,"[80, 240, 600, 1520]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
68.0,0.688058,0.00737834,96,2.509,21,40,40,1,1,4509498424,60729736,10569496,"[80, 240, 600, 1520]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
70.0,0.696182,0.00745389,96,2.509,21,40,40,1,1,4509498424,60729736,10569496,"[80, 240, 600, 1520]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
72.0,0.723923,0.00769196,96,2.509,21,40,40,1,1,4605804024,66831816,10230056,"[80, 240, 600, 1520]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
34.0,0.44134300000000004,0.0056375,48,2.916,21,88,88,1,1,3219799548,17790124,8477516,"[48, 176, 440, 1232]","[1, 5, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
36.0,0.451298,0.00574002,48,2.916,21,88,88,1,1,3272827578,21733690,8400890,"[48, 176, 440, 1232]","[1, 5, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
