w_m,energy,latency,w_a,w_0,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
2.649,0.635602,0.00785077,55.3,64,21,32,32,1,1,2630295136,37179840,7801824,"[64, 160, 448, 1184]","[1, 3, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.699,0.6689919999999999,0.00814954,55.3,64,21,32,32,1,1,2847498056,40483240,8216520,"[64, 192, 448, 1248]","[1, 3, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.749,0.7212799999999999,0.008065250000000001,55.3,64,21,32,32,1,1,3088940984,41584856,8796536,"[64, 192, 480, 1344]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.799,0.7305130000000001,0.00795347,55.3,64,21,32,32,1,1,3271481568,40990464,9163232,"[64, 192, 512, 1408]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.849,0.757257,0.00810276,55.3,64,21,32,32,1,1,3384818864,43738192,9232688,"[64, 192, 512, 1472]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.899,0.78208,0.00865697,55.3,64,21,32,32,1,1,3608101112,43387544,9638616,"[64, 192, 544, 1568]","[1, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.949,0.7703260000000001,0.00862744,55.3,64,21,32,32,1,1,3775723784,40926824,10028552,"[64, 192, 576, 1632]","[1, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.999,0.791122,0.00873717,55.3,64,21,32,32,1,1,3905936336,44016368,10104272,"[64, 192, 576, 1728]","[1, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
3.049,0.747794,0.008484740000000001,55.3,64,21,32,32,1,1,3790222496,38555456,10361408,"[64, 192, 576, 1824]","[1, 5, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.0,0.281277,0.0042886899999999995,25.9,56,18,64,64,1,1,1050228022,8330774,4746102,"[56, 128, 256, 448]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.05,0.276641,0.00445207,25.9,56,18,64,64,1,1,1135157430,9482646,4975414,"[56, 128, 256, 512]","[1, 4, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.099,0.304774,0.0045894,25.9,56,18,64,64,1,1,1149509494,8841814,5050358,"[56, 128, 256, 512]","[1, 4, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.149,0.30682600000000004,0.00452039,25.9,56,18,64,64,1,1,1232506748,9179500,5410972,"[56, 128, 256, 576]","[2, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.199,0.314212,0.00480168,25.9,56,18,64,64,1,1,1238193644,8327260,5476428,"[56, 128, 256, 576]","[2, 3, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.249,0.313902,0.00463999,25.9,56,18,64,64,1,1,1301407388,7961484,5733244,"[56, 128, 256, 640]","[2, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.299,0.332463,0.00444163,25.9,56,18,64,64,1,1,1546803820,8730972,6248012,"[56, 128, 320, 704]","[2, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.349,0.33065100000000003,0.00446359,25.9,56,18,64,64,1,1,1554434188,7523964,6332204,"[56, 128, 320, 704]","[2, 4, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.05,0.729691,0.00814272,52.6,112,23,32,32,1,1,2917911120,36840816,9992528,"[128, 224, 480, 960]","[1, 4, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.099,0.707192,0.00833985,52.6,112,23,32,32,1,1,3188643440,39295184,10407024,"[128, 224, 512, 1024]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.149,0.805097,0.008409459999999999,52.6,112,23,32,32,1,1,3566303272,42736904,11119592,"[128, 256, 512, 1120]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.199,0.861516,0.00953618,52.6,112,23,32,32,1,1,3902489272,44238680,12149912,"[128, 256, 544, 1184]","[2, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.249,0.9096839999999999,0.00989437,52.6,112,23,32,32,1,1,4260643904,46414048,12904256,"[128, 256, 576, 1280]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.299,0.921003,0.00998922,52.6,112,23,32,32,1,1,4401004720,49828304,12992688,"[128, 256, 576, 1344]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.349,0.9689099999999999,0.010066599999999998,52.6,112,23,32,32,1,1,4739727536,51744784,13464912,"[128, 256, 608, 1440]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.399,0.987675,0.0101172,52.6,112,23,32,32,1,1,5076373520,52794032,13946384,"[128, 256, 640, 1536]","[2, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.449,1.00592,0.0102742,52.6,112,23,32,32,1,1,5407616648,53058472,14673544,"[128, 256, 672, 1664]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.499,1.03548,0.0105466,52.6,112,23,32,32,1,1,5854760840,50897192,15601544,"[128, 288, 704, 1728]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.549,1.04826,0.0105125,52.6,112,23,32,32,1,1,6184214608,49311216,16112400,"[128, 288, 736, 1856]","[2, 5, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.599,0.981635,0.0103096,52.6,112,23,32,32,1,1,6336299576,37083864,16781432,"[128, 288, 768, 1984]","[2, 5, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.0,0.443749,0.00651646,25.5,72,24,24,24,1,1,1240306596,12616660,7017668,"[72, 144, 288, 576]","[2, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.05,0.463351,0.006612079999999999,25.5,72,24,24,24,1,1,1366752474,13715722,7321514,"[72, 144, 312, 624]","[2, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.099,0.434701,0.00668456,25.5,72,24,24,24,1,1,1426940424,14238088,7479176,"[72, 144, 312, 672]","[2, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.51715,0.00769414,25.5,72,24,24,24,1,1,1558077144,14743624,7937864,"[72, 144, 336, 720]","[2, 5, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.509145,0.00687564,25.5,72,24,24,24,1,1,1780008180,15444196,8613236,"[72, 168, 360, 768]","[2, 5, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.5378569999999999,0.0076621499999999995,25.5,72,24,24,24,1,1,1820403318,15183766,8756486,"[72, 168, 360, 816]","[2, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.299,0.5441309999999999,0.00757693,25.5,72,24,24,24,1,1,1954831608,14899768,9257240,"[72, 168, 384, 864]","[2, 6, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.349,0.47785700000000003,0.0068485199999999994,25.5,72,24,24,24,1,1,2089655886,13095310,9705854,"[72, 168, 408, 936]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.399,0.513541,0.00804171,25.5,72,24,24,24,1,1,2085943146,11403274,9824018,"[72, 168, 408, 984]","[2, 6, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.579197,0.0084627,43.7,64,24,72,72,1,1,2008393040,28046672,6154928,"[64, 144, 288, 720]","[1, 3, 6, 14]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.299,0.6125539999999999,0.008161910000000001,43.7,64,24,72,72,1,1,2379695114,32032394,6724178,"[64, 144, 360, 792]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.349,0.6407849999999999,0.00843318,43.7,64,24,72,72,1,1,2562626090,36478826,6877034,"[64, 144, 360, 864]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.399,0.639061,0.00835067,43.7,64,24,72,72,1,1,2558252756,34606340,6961076,"[64, 144, 360, 864]","[1, 3, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.449,0.655544,0.00862046,43.7,64,24,72,72,1,1,2728559612,36345644,7303364,"[64, 144, 360, 936]","[1, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.499,0.674991,0.009407500000000001,43.7,64,24,72,72,1,1,3173861144,42280568,7830728,"[64, 144, 432, 1008]","[1, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.549,0.7178920000000001,0.00891531,43.7,64,24,72,72,1,1,3341099162,43984106,8056682,"[64, 144, 432, 1080]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.599,0.714883,0.00894926,43.7,64,24,72,72,1,1,3482826536,45059336,8261288,"[64, 144, 432, 1152]","[1, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.649,0.684554,0.00915016,43.7,64,24,72,72,1,1,3595979522,45428498,8444546,"[64, 144, 432, 1224]","[1, 4, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.699,0.758385,0.00976717,43.7,64,24,72,72,1,1,3515224412,41027228,8601956,"[64, 144, 432, 1224]","[1, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.749,0.8268819999999999,0.009328290000000001,43.7,64,24,72,72,1,1,4066445342,46940894,9213902,"[64, 144, 504, 1296]","[1, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.799,0.804194,0.00884088,43.7,64,24,72,72,1,1,4150127018,45893258,9396890,"[64, 144, 504, 1368]","[1, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.849,0.850398,0.009401080000000001,43.7,64,24,72,72,1,1,4688475926,47055782,10792846,"[64, 216, 504, 1512]","[2, 4, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.899,0.817582,0.00938897,43.7,64,24,72,72,1,1,4673912576,43561280,10922464,"[64, 216, 504, 1584]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.949,0.885227,0.00930867,43.7,64,24,72,72,1,1,5237635964,42764204,11723572,"[64, 216, 576, 1656]","[2, 4, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.999,0.858987,0.008926159999999999,43.7,64,24,72,72,1,1,5148611510,36204374,12021814,"[64, 216, 576, 1728]","[2, 5, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
3.049,0.8176100000000001,0.00852603,43.7,64,24,72,72,1,1,5027988254,29291006,12129814,"[64, 216, 576, 1800]","[2, 5, 16, 1]","[1.0, 1.0, 1.0, 1.0]","[64, 72, 72, 72]"
2.0,0.9772430000000001,0.010962300000000001,50.6,136,25,80,80,1,1,5574308204,58914476,13157996,"[160, 240, 560, 1120]","[2, 3, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.05,1.05115,0.0110166,50.6,136,25,80,80,1,1,6391764584,61697896,14706776,"[160, 320, 560, 1200]","[2, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.099,1.14269,0.011957700000000002,50.6,136,25,80,80,1,1,7106712864,66712576,15480096,"[160, 320, 640, 1280]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.149,1.1882000000000001,0.0124348,50.6,136,25,80,80,1,1,7366082544,68342096,15789856,"[160, 320, 640, 1360]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.199,1.22087,0.0125202,50.6,136,25,80,80,1,1,7677816424,68035336,16451816,"[160, 320, 640, 1440]","[2, 5, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.249,1.2938,0.0130837,50.6,136,25,80,80,1,1,8485311604,71534676,17295396,"[160, 320, 720, 1520]","[2, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.299,1.26498,0.0129127,50.6,136,25,80,80,1,1,8848748564,74531316,17667956,"[160, 320, 720, 1680]","[2, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.349,1.2386,0.0123918,50.6,136,25,80,80,1,1,8904666544,64411056,18081456,"[160, 320, 720, 1760]","[2, 5, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.399,1.29672,0.0127304,50.6,136,25,80,80,1,1,9934090704,65542256,19398736,"[160, 320, 800, 1920]","[2, 6, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.449,1.27606,0.0125039,50.6,136,25,80,80,1,1,9935030284,58565836,19624876,"[160, 320, 800, 2000]","[2, 6, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.499,1.35133,0.012949400000000002,50.6,136,25,80,80,1,1,10933382464,56503296,20644256,"[160, 320, 880, 2080]","[2, 6, 16, 1]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.149,0.5616169999999999,0.00711619,49.6,80,21,120,120,1,1,2723596494,34771166,6471446,"[80, 120, 360, 840]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.199,0.549243,0.00689274,49.6,80,21,120,120,1,1,2723596494,34771166,6471446,"[80, 120, 360, 840]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.249,0.598158,0.00723817,49.6,80,21,120,120,1,1,3013013364,39418196,6760436,"[80, 120, 360, 960]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.299,0.614539,0.00749547,49.6,80,21,120,120,1,1,4210664364,40144556,8995436,"[80, 240, 480, 960]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.349,0.6813619999999999,0.00808445,49.6,80,21,120,120,1,1,4506971334,43731446,9301766,"[80, 240, 480, 1080]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.399,0.7618830000000001,0.00821274,49.6,80,21,120,120,1,1,4506971334,43731446,9301766,"[80, 240, 480, 1080]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.449,0.7498579999999999,0.007933550000000001,49.6,80,21,120,120,1,1,4760783604,46294196,9572516,"[80, 240, 480, 1200]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.499,0.6863210000000001,0.007911669999999999,49.6,80,21,120,120,1,1,4747477104,42487376,9677456,"[80, 240, 480, 1200]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.549,0.7482530000000001,0.00760267,49.6,80,21,120,120,1,1,4914147324,42923516,9894836,"[80, 240, 480, 1320]","[1, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.599,0.849448,0.00862054,49.6,80,21,120,120,1,1,6016294044,51644876,11090396,"[80, 240, 600, 1440]","[1, 5, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.649,0.806802,0.00794653,49.6,80,21,120,120,1,1,5931365594,46116826,11418426,"[80, 240, 600, 1440]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.699,0.82035,0.00791098,49.6,80,21,120,120,1,1,6044625764,43771156,11635356,"[80, 240, 600, 1560]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.749,0.820731,0.00804438,49.6,80,21,120,120,1,1,6078512834,39465346,11816706,"[80, 240, 600, 1680]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.799,0.747048,0.0071667300000000005,49.6,80,21,120,120,1,1,6024516404,32983396,11962476,"[80, 240, 600, 1800]","[2, 4, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[80, 120, 120, 120]"
2.0,0.38932,0.0056066200000000005,28.5,64,22,104,104,1,1,1474710060,15582620,4960756,"[64, 104, 208, 520]","[1, 4, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.05,0.409001,0.00602621,28.5,64,22,104,104,1,1,1774762644,16434900,5516740,"[64, 104, 312, 520]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.099,0.446264,0.00630354,28.5,64,22,104,104,1,1,2018322262,19295174,6140070,"[64, 104, 312, 624]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.149,0.446834,0.0063497399999999996,28.5,64,22,104,104,1,1,2018322262,19295174,6140070,"[64, 104, 312, 624]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.199,0.47239800000000004,0.00656887,28.5,64,22,104,104,1,1,2194700386,21429618,6436002,"[64, 104, 312, 728]","[2, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.249,0.46152699999999997,0.00636277,28.5,64,22,104,104,1,1,2204553242,19955626,6511922,"[64, 104, 312, 728]","[2, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.299,0.467954,0.00666998,28.5,64,22,104,104,1,1,2214406098,18481634,6587842,"[64, 104, 312, 728]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.349,0.429466,0.00612244,28.5,64,22,104,104,1,1,2328051162,19468074,6761210,"[64, 104, 312, 832]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.399,0.456918,0.006477579999999999,28.5,64,22,104,104,1,1,2868721890,20369026,7638242,"[64, 104, 416, 832]","[2, 5, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.449,0.523227,0.00668181,28.5,64,22,104,104,1,1,3656010704,21261008,9376472,"[64, 208, 416, 936]","[2, 5, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.499,0.5576789999999999,0.00621547,28.5,64,22,104,104,1,1,3721605168,20140720,9534032,"[64, 208, 416, 1040]","[2, 5, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
2.149,0.589425,0.00804924,42.3,80,25,48,48,1,1,2423320872,29934664,8322344,"[96, 192, 384, 768]","[1, 4, 6, 14]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.199,0.733322,0.009013130000000001,42.3,80,25,48,48,1,1,2667784776,34253416,8638568,"[96, 192, 384, 864]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.249,0.7840710000000001,0.00946505,42.3,80,25,48,48,1,1,2779665588,35321716,8831540,"[96, 192, 384, 912]","[1, 4, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.299,0.837953,0.009026949999999999,42.3,80,25,48,48,1,1,3065077188,37192036,9302468,"[96, 192, 432, 960]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.349,0.855836,0.00927646,42.3,80,25,48,48,1,1,3340472784,40181008,10027280,"[96, 192, 432, 1056]","[2, 3, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.399,0.9052619999999999,0.00926336,42.3,80,25,48,48,1,1,3670447500,43713100,10597292,"[96, 192, 480, 1104]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.449,0.901731,0.00908754,42.3,80,25,48,48,1,1,3763584912,43537456,10789904,"[96, 192, 480, 1152]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.499,0.8590019999999999,0.0104953,42.3,80,25,48,48,1,1,3937370352,45311632,11034608,"[96, 192, 480, 1248]","[2, 4, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.549,0.914898,0.0109108,42.3,80,25,48,48,1,1,4365525936,47960752,11627888,"[96, 192, 528, 1344]","[2, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.599,0.868649,0.010409,42.3,80,25,48,48,1,1,4365480684,45041932,11932556,"[96, 192, 528, 1392]","[2, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.649,0.913311,0.010519299999999999,42.3,80,25,48,48,1,1,4783850880,46108768,12532592,"[96, 192, 576, 1488]","[2, 5, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.699,0.855508,0.0103897,42.3,80,25,48,48,1,1,4836649044,43912084,12727124,"[96, 192, 576, 1584]","[2, 5, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.749,0.9683229999999999,0.010379,42.3,80,25,48,48,1,1,5249419068,42881692,13355084,"[96, 192, 624, 1680]","[2, 5, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.799,0.9607619999999999,0.010153,42.3,80,25,48,48,1,1,5450150316,37492972,14212652,"[96, 240, 624, 1728]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.0,0.609745,0.0069970499999999995,31.1,112,23,32,32,1,1,2889517544,21717512,11718376,"[128, 224, 448, 896]","[2, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.05,0.636932,0.00711311,31.1,112,23,32,32,1,1,3136119448,20717944,12282520,"[128, 224, 480, 960]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.099,0.635123,0.00707448,31.1,112,23,32,32,1,1,3382649280,20399520,12959680,"[128, 224, 512, 1024]","[2, 6, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.149,0.594501,0.00717495,31.1,112,23,32,32,1,1,3649915912,19593704,13709000,"[128, 256, 512, 1120]","[2, 6, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.0,0.57512,0.006680139999999999,37.5,112,21,24,24,1,1,2407001760,21585136,10478936,"[120, 216, 456, 888]","[2, 4, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.05,0.5973780000000001,0.0067324099999999994,37.5,112,21,24,24,1,1,2699350644,22825156,11141396,"[120, 240, 480, 960]","[2, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.099,0.60784,0.00663319,37.5,112,21,24,24,1,1,2910170106,20796106,11921402,"[120, 240, 504, 1032]","[2, 5, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.6158790000000001,0.00685208,37.5,112,21,24,24,1,1,3089878860,20568124,12285884,"[120, 240, 528, 1104]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.63383,0.00719099,37.5,112,21,24,24,1,1,3279014172,20018812,12669116,"[120, 240, 552, 1200]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.608033,0.00685777,37.5,112,21,24,24,1,1,3422297724,17640652,13269284,"[120, 240, 576, 1272]","[2, 6, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.0,0.5329919999999999,0.007054319999999999,26.8,80,23,40,40,1,1,1690797144,15407896,7657816,"[80, 160, 320, 640]","[2, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
2.05,0.490394,0.00690244,26.8,80,23,40,40,1,1,1749753134,15688766,7806766,"[80, 160, 320, 680]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
2.099,0.532698,0.00653772,26.8,80,23,40,40,1,1,1963477624,15163976,8480696,"[80, 160, 360, 720]","[2, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
2.149,0.548023,0.00679484,26.8,80,23,40,40,1,1,2044059254,15696406,8661046,"[80, 160, 360, 800]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
2.199,0.504433,0.00643426,26.8,80,23,40,40,1,1,2257777094,16094006,9100326,"[80, 160, 400, 840]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
2.249,0.547462,0.0065857599999999995,26.8,80,23,40,40,1,1,2305575724,15237356,9403556,"[80, 160, 400, 920]","[2, 6, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
2.299,0.576619,0.00657094,26.8,80,23,40,40,1,1,2752468914,15382306,10550546,"[80, 200, 440, 960]","[2, 6, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
2.199,0.37863600000000003,0.006078,43.1,56,20,64,64,1,1,1225201366,15393462,4793494,"[56, 128, 256, 576]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.249,0.40128199999999997,0.0062542200000000004,43.1,56,20,64,64,1,1,1358504854,17735030,5060758,"[56, 128, 256, 640]","[1, 3, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.299,0.43854000000000004,0.00658262,43.1,56,20,64,64,1,1,1599355046,20005510,5500582,"[56, 128, 320, 704]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.349,0.426547,0.00620909,43.1,56,20,64,64,1,1,1599355046,20005510,5500582,"[56, 128, 320, 704]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.399,0.444204,0.00643902,43.1,56,20,64,64,1,1,1707187078,21228134,5682694,"[56, 128, 320, 768]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.449,0.458621,0.00641788,43.1,56,20,64,64,1,1,1814245446,23829798,5780614,"[56, 128, 320, 832]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
