w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
32.0,0.3728,0.00584511,48,2.726,18,24,24,1,1,1190392968,7747528,6198608,"[48, 120, 360, 984]","[1, 5, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
34.0,0.363839,0.00520278,48,2.726,18,24,24,1,1,1253274240,10325056,6062096,"[48, 120, 360, 984]","[1, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.369624,0.00533657,48,2.726,18,24,24,1,1,1253274240,10325056,6062096,"[48, 120, 360, 984]","[1, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.3803,0.00524478,48,2.726,18,24,24,1,1,1292953932,12561004,5995844,"[48, 120, 360, 984]","[1, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.39878199999999997,0.00530478,48,2.726,18,24,24,1,1,1332633624,14796952,5929592,"[48, 120, 360, 984]","[1, 4, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.416852,0.00552218,48,2.726,18,24,24,1,1,1372313316,17032900,5863340,"[48, 120, 360, 984]","[1, 4, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.420351,0.00552228,48,2.726,18,24,24,1,1,1395514896,17374480,5793080,"[48, 120, 360, 984]","[1, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.44068599999999997,0.00560865,48,2.726,18,24,24,1,1,1435194588,19610428,5726828,"[48, 120, 360, 984]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.46272800000000003,0.006313310000000001,48,2.726,18,24,24,1,1,1435194588,19610428,5726828,"[48, 120, 360, 984]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.455881,0.00585075,48,2.726,18,24,24,1,1,1474874280,21846376,5660576,"[48, 120, 360, 984]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.456548,0.00570812,48,2.726,18,24,24,1,1,1474874280,21846376,5660576,"[48, 120, 360, 984]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.453567,0.00562715,48,2.726,18,24,24,1,1,1474874280,21846376,5660576,"[48, 120, 360, 984]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.476536,0.00581071,48,2.726,18,24,24,1,1,1514553972,24082324,5594324,"[48, 120, 360, 984]","[1, 3, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.477356,0.0058271899999999995,48,2.726,18,24,24,1,1,1537755552,24423904,5524064,"[48, 120, 360, 984]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.503771,0.0065379800000000005,48,2.726,18,24,24,1,1,1537755552,24423904,5524064,"[48, 120, 360, 984]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.51093,0.00640095,48,2.726,18,24,24,1,1,1577435244,26659852,5457812,"[48, 120, 360, 984]","[1, 2, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.513342,0.00654191,48,2.726,18,24,24,1,1,1577435244,26659852,5457812,"[48, 120, 360, 984]","[1, 2, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.5184460000000001,0.00645089,48,2.726,18,24,24,1,1,1577435244,26659852,5457812,"[48, 120, 360, 984]","[1, 2, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.516685,0.00606874,48,2.726,18,24,24,1,1,1617114936,28895800,5391560,"[48, 120, 360, 984]","[1, 2, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.515752,0.0060748600000000005,48,2.726,18,24,24,1,1,1617114936,28895800,5391560,"[48, 120, 360, 984]","[1, 2, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.518087,0.0061353,48,2.726,18,24,24,1,1,1617114936,28895800,5391560,"[48, 120, 360, 984]","[1, 2, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.40543,0.00514543,48,2.883,18,48,48,1,1,1752294396,10934716,6675836,"[48, 144, 384, 1152]","[1, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
40.0,0.425342,0.00506914,48,2.883,18,48,48,1,1,1817010108,14221180,6620348,"[48, 144, 384, 1152]","[1, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
42.0,0.468585,0.0054836799999999995,48,2.883,18,48,48,1,1,1881725820,17507644,6564860,"[48, 144, 384, 1152]","[1, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
44.0,0.472413,0.00556728,48,2.883,18,48,48,1,1,1881725820,17507644,6564860,"[48, 144, 384, 1152]","[1, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
46.0,0.502719,0.00563834,48,2.883,18,48,48,1,1,1946441532,20794108,6509372,"[48, 144, 384, 1152]","[1, 4, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
48.0,0.506942,0.00577322,48,2.883,18,48,48,1,1,1955536872,21216328,6396776,"[48, 144, 384, 1152]","[1, 3, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
50.0,0.5419510000000001,0.00608752,48,2.883,18,48,48,1,1,2020252584,24502792,6341288,"[48, 144, 384, 1152]","[1, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
52.0,0.5486319999999999,0.00598689,48,2.883,18,48,48,1,1,2020252584,24502792,6341288,"[48, 144, 384, 1152]","[1, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
54.0,0.5873120000000001,0.00631436,48,2.883,18,48,48,1,1,2084968296,27789256,6285800,"[48, 144, 384, 1152]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
56.0,0.5837019999999999,0.006399709999999999,48,2.883,18,48,48,1,1,2084968296,27789256,6285800,"[48, 144, 384, 1152]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
58.0,0.612833,0.006469669999999999,48,2.883,18,48,48,1,1,2149684008,31075720,6230312,"[48, 144, 384, 1152]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
60.0,0.6247039999999999,0.00662085,48,2.883,18,48,48,1,1,2149684008,31075720,6230312,"[48, 144, 384, 1152]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
62.0,0.616645,0.00662357,48,2.883,18,48,48,1,1,2149684008,31075720,6230312,"[48, 144, 384, 1152]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
64.0,0.662182,0.0070521099999999995,48,2.883,18,48,48,1,1,2223495060,34784404,6062228,"[48, 144, 384, 1152]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
66.0,0.660946,0.0069381,48,2.883,18,48,48,1,1,2223495060,34784404,6062228,"[48, 144, 384, 1152]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
68.0,0.669975,0.00700089,48,2.883,18,48,48,1,1,2223495060,34784404,6062228,"[48, 144, 384, 1152]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
70.0,0.696037,0.0071804,48,2.883,18,48,48,1,1,2288210772,38070868,6006740,"[48, 144, 384, 1152]","[1, 2, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
72.0,0.7008970000000001,0.00728082,48,2.883,18,48,48,1,1,2288210772,38070868,6006740,"[48, 144, 384, 1152]","[1, 2, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
26.0,0.599646,0.00759654,112,2.099,25,24,24,1,1,3429856770,16250194,14076890,"[120, 240, 504, 1032]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
28.0,0.738639,0.00866818,112,2.099,25,24,24,1,1,3419435946,20540986,13788914,"[120, 240, 504, 1032]","[2, 7, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
30.0,0.7071609999999999,0.00779263,112,2.099,25,24,24,1,1,3404276328,23236360,13377128,"[120, 240, 504, 1032]","[2, 6, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
32.0,0.7717670000000001,0.00892202,112,2.099,25,24,24,1,1,3393855504,27527152,13089152,"[120, 240, 504, 1032]","[2, 6, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
34.0,0.754011,0.00833658,112,2.099,25,24,24,1,1,3378695886,30222526,12677366,"[120, 240, 504, 1032]","[2, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.7886799999999999,0.00895613,112,2.099,25,24,24,1,1,3373485474,32367922,12533378,"[120, 240, 504, 1032]","[2, 5, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.7998930000000001,0.00891257,112,2.099,25,24,24,1,1,3368275062,34513318,12389390,"[120, 240, 504, 1032]","[2, 5, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.780847,0.00836718,112,2.099,25,24,24,1,1,3358325856,35063296,12121592,"[120, 240, 504, 1032]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.8014600000000001,0.00879106,112,2.099,25,24,24,1,1,3353115444,37208692,11977604,"[120, 240, 504, 1032]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.789713,0.00842324,112,2.099,25,24,24,1,1,3347905032,39354088,11833616,"[120, 240, 504, 1032]","[2, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.821985,0.0087513,112,2.099,25,24,24,1,1,3337955826,39904066,11565818,"[120, 240, 504, 1032]","[2, 3, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.828917,0.00866079,112,2.099,25,24,24,1,1,3332745414,42049462,11421830,"[120, 240, 504, 1032]","[2, 3, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.8024009999999999,0.00848808,112,2.099,25,24,24,1,1,3332745414,42049462,11421830,"[120, 240, 504, 1032]","[2, 3, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.828379,0.00868084,112,2.099,25,24,24,1,1,3286914192,44329648,10713512,"[120, 240, 504, 1032]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.82841,0.00877045,112,2.099,25,24,24,1,1,3286914192,44329648,10713512,"[120, 240, 504, 1032]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.844407,0.00896724,112,2.099,25,24,24,1,1,3281703780,46475044,10569524,"[120, 240, 504, 1032]","[1, 4, 6, 14]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
34.0,0.8809589999999999,0.00896883,136,2.144,24,40,40,1,1,5269560254,25557966,15905646,"[120, 280, 640, 1360]","[2, 7, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
36.0,0.9174869999999999,0.00952521,136,2.144,24,40,40,1,1,5269810754,29422386,15730146,"[120, 280, 640, 1360]","[2, 7, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
38.0,0.988106,0.0104597,136,2.144,24,40,40,1,1,5273990504,34247016,15272856,"[120, 280, 640, 1360]","[2, 6, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
40.0,0.955447,0.0103701,136,2.144,24,40,40,1,1,5274241004,38111436,15097356,"[120, 280, 640, 1360]","[2, 6, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
42.0,1.01105,0.0109438,136,2.144,24,40,40,1,1,5278420754,42936066,14640066,"[120, 280, 640, 1360]","[2, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
44.0,1.03579,0.0107998,136,2.144,24,40,40,1,1,5278671254,46800486,14464566,"[120, 280, 640, 1360]","[2, 5, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
46.0,1.11192,0.0108512,136,2.144,24,40,40,1,1,5278921754,50664906,14289066,"[120, 280, 640, 1360]","[2, 5, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
48.0,1.05832,0.0113461,136,2.144,24,40,40,1,1,5278921754,50664906,14289066,"[120, 280, 640, 1360]","[2, 5, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
50.0,1.10046,0.0126546,136,2.144,24,40,40,1,1,5283101504,55489536,13831776,"[120, 280, 640, 1360]","[2, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
52.0,1.13134,0.012265,136,2.144,24,40,40,1,1,5283352004,59353956,13656276,"[120, 280, 640, 1360]","[2, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
54.0,1.10109,0.0130715,136,2.144,24,40,40,1,1,5283352004,59353956,13656276,"[120, 280, 640, 1360]","[2, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
56.0,1.18936,0.0123031,136,2.144,24,40,40,1,1,5283602504,63218376,13480776,"[120, 280, 640, 1360]","[2, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
58.0,1.1241700000000001,0.0132012,136,2.144,24,40,40,1,1,5283602504,63218376,13480776,"[120, 280, 640, 1360]","[2, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
60.0,1.19103,0.012480499999999999,136,2.144,24,40,40,1,1,5287782254,68043006,13023486,"[120, 280, 640, 1360]","[2, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
62.0,1.16059,0.0134418,136,2.144,24,40,40,1,1,5287782254,68043006,13023486,"[120, 280, 640, 1360]","[2, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
64.0,1.1533499999999999,0.0133669,136,2.144,24,40,40,1,1,5263980854,68261766,12553286,"[120, 280, 640, 1360]","[1, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
66.0,1.24207,0.0145247,136,2.144,24,40,40,1,1,5264231354,72126186,12377786,"[120, 280, 640, 1360]","[1, 4, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
68.0,1.18669,0.0139017,136,2.144,24,40,40,1,1,5264231354,72126186,12377786,"[120, 280, 640, 1360]","[1, 4, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
70.0,1.1721199999999998,0.0140134,136,2.144,24,40,40,1,1,5264231354,72126186,12377786,"[120, 280, 640, 1360]","[1, 4, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
72.0,1.27206,0.014877399999999999,136,2.144,24,40,40,1,1,5264481854,75990606,12202286,"[120, 280, 640, 1360]","[1, 4, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
30.0,0.533475,0.006712310000000001,64,2.66,24,32,32,1,1,2491241168,14521520,9899792,"[64, 160, 448, 1216]","[2, 6, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
32.0,0.573767,0.00715548,64,2.66,24,32,32,1,1,2577769976,18465944,9703544,"[64, 160, 448, 1216]","[2, 5, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
34.0,0.642202,0.00788895,64,2.66,24,32,32,1,1,2695257464,25309208,9536120,"[64, 160, 448, 1216]","[2, 5, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
36.0,0.6743819999999999,0.0078232,64,2.66,24,32,32,1,1,2781786272,29253632,9339872,"[64, 160, 448, 1216]","[2, 4, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
38.0,0.649451,0.00828683,64,2.66,24,32,32,1,1,2840530016,32675264,9256160,"[64, 160, 448, 1216]","[2, 4, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.684154,0.008693260000000001,64,2.66,24,32,32,1,1,2899273760,36096896,9172448,"[64, 160, 448, 1216]","[2, 4, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.6808529999999999,0.008558960000000001,64,2.66,24,32,32,1,1,2892059288,36179000,8946776,"[64, 160, 448, 1216]","[1, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.7810990000000001,0.00892211,64,2.66,24,32,32,1,1,2978588096,40123424,8750528,"[64, 160, 448, 1216]","[1, 4, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.742553,0.00916311,64,2.66,24,32,32,1,1,3037331840,43545056,8666816,"[64, 160, 448, 1216]","[1, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.8150080000000001,0.0092025,64,2.66,24,32,32,1,1,3037331840,43545056,8666816,"[64, 160, 448, 1216]","[1, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.781173,0.0094943,64,2.66,24,32,32,1,1,3096075584,46966688,8583104,"[64, 160, 448, 1216]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.897458,0.0104735,64,2.66,24,32,32,1,1,3154819328,50388320,8499392,"[64, 160, 448, 1216]","[1, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.832812,0.010126,64,2.66,24,32,32,1,1,3182604392,50911112,8386856,"[64, 160, 448, 1216]","[1, 3, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.924567,0.0107386,64,2.66,24,32,32,1,1,3182604392,50911112,8386856,"[64, 160, 448, 1216]","[1, 3, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.9415739999999999,0.0108439,64,2.66,24,32,32,1,1,3241348136,54332744,8303144,"[64, 160, 448, 1216]","[1, 3, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
